token,canonical_id,pub_batch,x,y,cell_id,ts,id,created_date,updated_date,created_by_id,created_by,is_sample
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddde0762f0fda4a8b45,1/9/2026,2,7,14,2026-01-09T17:12:50.020Z,69613712318a75f8df70c649,2026-01-09T17:12:50.117000,2026-01-09T17:12:50.117000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddcadb5f834c1df5aac,1/9/2026,2,2,9,2026-01-09T17:12:40.076Z,69613708f0eb7bde40b389f1,2026-01-09T17:12:40.183000,2026-01-09T17:12:40.183000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddc97c883f04d4a839d,1/9/2026,5,5,33,2026-01-09T17:12:30.194Z,696136fe7a338450351a6645,2026-01-09T17:12:30.348000,2026-01-09T17:12:30.348000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddc5731441183ecdee5,1/9/2026,2,3,10,2026-01-09T17:12:22.248Z,696136f696079de691a889ba,2026-01-09T17:12:22.352000,2026-01-09T17:12:22.352000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddbdf5f0ff1ac2e78f2,1/9/2026,6,1,36,2026-01-09T17:12:15.012Z,696136ef307da03531780f21,2026-01-09T17:12:15.243000,2026-01-09T17:12:15.243000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69079124900fedf3fc27cf51,1/9/2026,5,7,35,2026-01-09T17:12:07.391Z,696136e16d9749cd5b807f49,2026-01-09T17:12:01.473000,2026-01-09T17:12:07.790000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593ddac1fb00b7ab7169e6,1/9/2026,4,5,26,2026-01-09T17:11:54.223Z,696136da4c021a8d7403ba99,2026-01-09T17:11:54.332000,2026-01-09T17:11:54.332000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,6907912510acab4c189c26cd,1/9/2026,4,5,26,2026-01-09T17:11:49.476Z,696136d5f62e97071cf44af7,2026-01-09T17:11:49.605000,2026-01-09T17:11:49.605000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69079125de5cf20cb23dbb42,1/9/2026,6,1,36,2026-01-09T17:11:43.061Z,696136cfb84437d19064f22d,2026-01-09T17:11:43.187000,2026-01-09T17:11:43.187000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,690791231130232c6f24a8b1,1/9/2026,5,5,33,2026-01-09T17:11:28.038Z,696136c0d263df69772e17c6,2026-01-09T17:11:28.166000,2026-01-09T17:11:28.166000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593dc0eac6a120dc6e88a1,1/9/2026,5,2,30,2026-01-09T17:11:36.320Z,696136b4fd8f9bbf4930b357,2026-01-09T17:11:16.560000,2026-01-09T17:11:36.441000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69079122e0cd0242cebd60cf,1/9/2026,6,2,37,2026-01-09T17:11:02.808Z,696136a696079de691a88993,2026-01-09T17:11:02.962000,2026-01-09T17:11:02.962000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593db9785c2ed83c8cbea7,1/9/2026,6,2,37,2026-01-09T17:10:53.317Z,6961369d445bf67615683a74,2026-01-09T17:10:53.434000,2026-01-09T17:10:53.434000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,690791237f24aa1ecd5429a9,1/9/2026,6,2,37,2026-01-09T17:10:46.828Z,6961369692cc2d3d3dc4ed46,2026-01-09T17:10:46.952000,2026-01-09T17:10:46.952000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593db392815610917874fb,1/9/2026,5,7,35,2026-01-09T17:10:37.845Z,6961368d551818b2ca67b6b3,2026-01-09T17:10:37.974000,2026-01-09T17:10:37.974000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69593daf0a570c24336526d8,1/9/2026,4,7,28,2026-01-09T17:10:29.345Z,696136853be82108ca4eaac8,2026-01-09T17:10:29.471000,2026-01-09T17:10:29.471000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69079123065e0438f4af92d0,1/9/2026,4,7,28,2026-01-09T17:10:17.393Z,6961367943ea00bce2c330bc,2026-01-09T17:10:17.612000,2026-01-09T17:10:17.612000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,69613190370dd5f27f51b51e,1/9/2026,6,7,42,2026-01-09T17:10:04.364Z,6961366cbc79d49f4fc3ce17,2026-01-09T17:10:04.556000,2026-01-09T17:10:04.556000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,6961335f4f26a8154fb3d097,1/9/2026,6,5,40,2026-01-09T17:09:56.089Z,69613664aa9282fc004ab86a,2026-01-09T17:09:56.224000,2026-01-09T17:09:56.224000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,696135426bbb7cfb720b26b4,1/9/2026,6,5,40,2026-01-09T17:09:40.381Z,696136540b1479723bc2a3b0,2026-01-09T17:09:40.488000,2026-01-09T17:09:40.488000,anonymous,anonymous,FALSE
fed6c52e-3491-40cf-91df-5c9a734a0926,696135c28d0ecab4645bfd1f,1/9/2026,6,5,40,2026-01-09T17:09:29.214Z,696136490c011c9740794045,2026-01-09T17:09:29.560000,2026-01-09T17:09:29.560000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593dddb7e03945a9abeb07,1/6/2026,6,2,37,2026-01-06T09:58:32.793Z,695cdcc9d3f4b81be71955cd,2026-01-06T09:58:33.480000,2026-01-06T09:58:33.480000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593dddef4549e17f3ee3a2,1/6/2026,4,7,28,2026-01-06T09:58:38.030Z,695cdcc4ec4fd4a7ae71630d,2026-01-06T09:58:28.776000,2026-01-06T09:58:38.941000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddde0762f0fda4a8b45,1/6/2026,2,7,14,2026-01-06T09:58:21.563Z,695cdcbe57fa819d9f76e5b6,2026-01-06T09:58:22.280000,2026-01-06T09:58:22.280000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddcadb5f834c1df5aac,1/6/2026,2,4,11,2026-01-06T09:58:15.859Z,695cdcb1c26af69bbc4dc468,2026-01-06T09:58:09.019000,2026-01-06T09:58:16.783000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddc97c883f04d4a839d,1/6/2026,4,5,26,2026-01-06T09:58:03.621Z,695cdcac96cd37ba2e13bdec,2026-01-06T09:58:04.326000,2026-01-06T09:58:04.326000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddc5731441183ecdee5,1/6/2026,2,3,10,2026-01-06T09:57:58.849Z,695cdca7f25cc23d526c21ba,2026-01-06T09:57:59.560000,2026-01-06T09:57:59.560000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddbdf5f0ff1ac2e78f2,1/6/2026,6,2,37,2026-01-06T09:57:54.332Z,695cdca3a3f0b2cdd7535855,2026-01-06T09:57:55.068000,2026-01-06T09:57:55.068000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69079124900fedf3fc27cf51,1/6/2026,6,6,41,2026-01-06T09:57:49.209Z,695cdc9dc71153d08a437a8b,2026-01-06T09:57:49.964000,2026-01-06T09:57:49.964000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593ddac1fb00b7ab7169e6,1/6/2026,5,5,33,2026-01-06T09:57:39.780Z,695cdc941161df30aed31ad4,2026-01-06T09:57:40.508000,2026-01-06T09:57:40.508000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,6907912510acab4c189c26cd,1/6/2026,5,4,32,2026-01-06T09:57:35.085Z,695cdc8f67ece8ec88a9df64,2026-01-06T09:57:35.814000,2026-01-06T09:57:35.814000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69079125de5cf20cb23dbb42,1/6/2026,7,2,44,2026-01-06T09:57:25.133Z,695cdc856b5a4765975013e9,2026-01-06T09:57:25.833000,2026-01-06T09:57:25.833000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,690791231130232c6f24a8b1,1/6/2026,4,5,26,2026-01-06T09:57:20.608Z,695cdc817178d5a3abe17f91,2026-01-06T09:57:21.306000,2026-01-06T09:57:21.306000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593dc0eac6a120dc6e88a1,1/6/2026,5,2,30,2026-01-06T09:57:13.378Z,695cdc7a894763983fb93dc6,2026-01-06T09:57:14.103000,2026-01-06T09:57:14.103000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69079122e0cd0242cebd60cf,1/6/2026,5,2,30,2026-01-06T09:57:03.716Z,695cdc706841bfef3890d144,2026-01-06T09:57:04.449000,2026-01-06T09:57:04.449000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593db9785c2ed83c8cbea7,1/6/2026,5,3,31,2026-01-06T09:57:00.018Z,695cdc6c70cea8b448982e6c,2026-01-06T09:57:00.759000,2026-01-06T09:57:00.759000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,690791237f24aa1ecd5429a9,1/6/2026,6,3,38,2026-01-06T09:56:52.733Z,695cdc6525718aef4d083ee6,2026-01-06T09:56:53.502000,2026-01-06T09:56:53.502000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593db392815610917874fb,1/6/2026,3,6,20,2026-01-06T09:56:46.817Z,695cdc5fc26af69bbc4dc438,2026-01-06T09:56:47.534000,2026-01-06T09:56:47.534000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69593daf0a570c24336526d8,1/6/2026,4,7,28,2026-01-06T09:56:35.687Z,695cdc549b96e3b84e3fa60a,2026-01-06T09:56:36.436000,2026-01-06T09:56:36.436000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,69079123065e0438f4af92d0,1/6/2026,4,6,27,2026-01-06T09:56:39.276Z,695cdc4be932ea9e1859afe6,2026-01-06T09:56:27.511000,2026-01-06T09:56:40.288000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cd6640ba0dc5235852602,1/6/2026,5,7,35,2026-01-06T09:55:56.991Z,695cdc2d0717673fd172a191,2026-01-06T09:55:57.720000,2026-01-06T09:55:57.720000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cd7664380b60b00dfa8de,1/6/2026,7,5,47,2026-01-06T09:55:52.235Z,695cdc28798c527f67493a78,2026-01-06T09:55:52.989000,2026-01-06T09:55:52.989000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cd7ead3f4b81be7194bdd,1/6/2026,5,6,34,2026-01-06T09:55:45.363Z,695cdc22caf4ffd2b57f1ebe,2026-01-06T09:55:46.083000,2026-01-06T09:55:46.083000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cd844360395be926f7a4e,1/6/2026,6,6,41,2026-01-06T09:55:39.789Z,695cdc1c7911977681245111,2026-01-06T09:55:40.520000,2026-01-06T09:55:40.520000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cdb0d37003bbfcd3ccb42,1/6/2026,5,6,34,2026-01-06T09:55:25.873Z,695cdc0e5ffce4fd70776e1b,2026-01-06T09:55:26.677000,2026-01-06T09:55:26.677000,anonymous,anonymous,FALSE
eb0fc86c-c0b4-447e-a72b-785aa6e61518,695cdb498b2225acf47588b2,1/6/2026,6,6,41,2026-01-06T09:55:29.343Z,695cdbfc1a2eb7aef3e0691c,2026-01-06T09:55:08.546000,2026-01-06T09:55:30.356000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593dddb7e03945a9abeb07,1/6/2026,1,3,3,2026-01-06T09:36:16.717Z,695cd790793a1e7a07b845b9,2026-01-06T09:36:16.680000,2026-01-06T09:36:16.680000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593dddef4549e17f3ee3a2,1/6/2026,6,5,40,2026-01-06T09:35:59.390Z,695cd77f07c30e12d21c4dec,2026-01-06T09:35:59.365000,2026-01-06T09:35:59.365000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddde0762f0fda4a8b45,1/6/2026,2,6,13,2026-01-06T09:35:13.336Z,695cd751b9ae2763dd8f06aa,2026-01-06T09:35:13.336000,2026-01-06T09:35:13.336000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddcadb5f834c1df5aac,1/6/2026,5,7,35,2026-01-06T09:34:33.294Z,695cd71a6b9bedae53d4f8b7,2026-01-06T09:34:18.797000,2026-01-06T09:34:33.464000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddc97c883f04d4a839d,1/6/2026,4,6,27,2026-01-06T09:33:52.128Z,695cd700f89bfc3d3af3ce31,2026-01-06T09:33:52.083000,2026-01-06T09:33:52.083000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddc5731441183ecdee5,1/6/2026,1,7,7,2026-01-06T09:33:22.508Z,695cd6e26b9bedae53d4f8a1,2026-01-06T09:33:22.473000,2026-01-06T09:33:22.473000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddbdf5f0ff1ac2e78f2,1/6/2026,1,5,5,2026-01-06T09:32:37.793Z,695cd6b54380b60b00dfa696,2026-01-06T09:32:37.745000,2026-01-06T09:32:37.745000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69079124900fedf3fc27cf51,1/6/2026,4,5,26,2026-01-06T09:32:16.916Z,695cd6a0032e399a79eb45dd,2026-01-06T09:32:16.920000,2026-01-06T09:32:16.920000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593ddac1fb00b7ab7169e6,1/6/2026,4,7,28,2026-01-06T09:31:42.855Z,695cd67e38ac20ee7218694d,2026-01-06T09:31:42.818000,2026-01-06T09:31:42.818000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,6907912510acab4c189c26cd,1/6/2026,2,7,14,2026-01-06T09:31:14.841Z,695cd662e806ca9b332af6b9,2026-01-06T09:31:14.804000,2026-01-06T09:31:14.804000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69079125de5cf20cb23dbb42,1/6/2026,7,6,48,2026-01-06T09:30:48.870Z,695cd64898439e90ae8961fd,2026-01-06T09:30:48.836000,2026-01-06T09:30:48.836000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,690791231130232c6f24a8b1,1/6/2026,5,6,34,2026-01-06T09:30:28.595Z,695cd63440c3de2d9e123572,2026-01-06T09:30:28.565000,2026-01-06T09:30:28.565000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593dc0eac6a120dc6e88a1,1/6/2026,7,7,49,2026-01-06T09:30:06.359Z,695cd61e2e33e084ebaa3527,2026-01-06T09:30:06.548000,2026-01-06T09:30:06.548000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69079122e0cd0242cebd60cf,1/6/2026,3,6,20,2026-01-06T09:28:25.353Z,695cd5b9347eb1f6e2e6d822,2026-01-06T09:28:25.325000,2026-01-06T09:28:25.325000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593db9785c2ed83c8cbea7,1/6/2026,7,7,49,2026-01-06T09:27:47.276Z,695cd593347eb1f6e2e6d80e,2026-01-06T09:27:47.273000,2026-01-06T09:27:47.273000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,690791237f24aa1ecd5429a9,1/6/2026,6,7,42,2026-01-06T09:27:35.533Z,695cd5877aff71d412af1490,2026-01-06T09:27:35.486000,2026-01-06T09:27:35.486000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593db392815610917874fb,1/6/2026,6,6,41,2026-01-06T09:26:49.224Z,695cd559cc06639d51cb6060,2026-01-06T09:26:49.182000,2026-01-06T09:26:49.182000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69593daf0a570c24336526d8,1/6/2026,3,5,19,2026-01-06T09:26:08.357Z,695cd530a2686e565d81ec65,2026-01-06T09:26:08.311000,2026-01-06T09:26:08.311000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,69079123065e0438f4af92d0,1/6/2026,2,5,12,2026-01-06T09:25:27.125Z,695cd5075e3da479431e2566,2026-01-06T09:25:27.104000,2026-01-06T09:25:27.104000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695ccd266b5a4765975010c1,1/6/2026,3,4,18,2026-01-06T09:24:34.454Z,695cd4d26169e7a5dbf946b6,2026-01-06T09:24:34.413000,2026-01-06T09:24:34.413000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695ccdd4c9afeb98c54493ba,1/6/2026,5,5,33,2026-01-06T09:19:12.177Z,695cd39023e0ce575782cef2,2026-01-06T09:19:12.187000,2026-01-06T09:19:12.187000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593dddb7e03945a9abeb07,1/6/2026,5,2,30,2026-01-06T09:19:09.555Z,695cd38e894763983fb92d98,2026-01-06T09:19:10.659000,2026-01-06T09:19:10.659000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593dddef4549e17f3ee3a2,1/6/2026,3,7,21,2026-01-06T09:19:03.234Z,695cd388b3b4cbb9f9862e50,2026-01-06T09:19:04.279000,2026-01-06T09:19:04.279000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddde0762f0fda4a8b45,1/6/2026,2,7,14,2026-01-06T09:18:57.673Z,695cd37e9ae573caa8a7fc92,2026-01-06T09:18:54.155000,2026-01-06T09:18:58.931000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddcadb5f834c1df5aac,1/6/2026,2,2,9,2026-01-06T09:18:44.250Z,695cd375787b8c410b4cd514,2026-01-06T09:18:45.295000,2026-01-06T09:18:45.295000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddc97c883f04d4a839d,1/6/2026,4,5,26,2026-01-06T09:18:36.809Z,695cd36d1efd22948c8c4ec5,2026-01-06T09:18:37.853000,2026-01-06T09:18:37.853000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddc5731441183ecdee5,1/6/2026,2,3,10,2026-01-06T09:18:30.025Z,695cd367cd79853a8e02f9a9,2026-01-06T09:18:31.073000,2026-01-06T09:18:31.073000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695cd05ca41dfc378cc2fb6a,1/6/2026,4,4,25,2026-01-06T09:18:22.099Z,695cd35ebf2a71e7fb597796,2026-01-06T09:18:22.069000,2026-01-06T09:18:22.069000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddbdf5f0ff1ac2e78f2,1/6/2026,5,2,30,2026-01-06T09:18:20.375Z,695cd35df39d6894fc431716,2026-01-06T09:18:21.429000,2026-01-06T09:18:21.429000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69079124900fedf3fc27cf51,1/6/2026,5,7,35,2026-01-06T09:18:04.247Z,695cd34dca4caca4032a465d,2026-01-06T09:18:05.320000,2026-01-06T09:18:05.320000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695cd103e7226e5cc8aa5205,1/6/2026,1,6,6,2026-01-06T09:17:43.714Z,695cd337818c65689384cd84,2026-01-06T09:17:43.700000,2026-01-06T09:17:43.700000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593ddac1fb00b7ab7169e6,1/6/2026,5,6,34,2026-01-06T09:17:55.890Z,695cd335df27d008714086b8,2026-01-06T09:17:41.495000,2026-01-06T09:17:57.157000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,6907912510acab4c189c26cd,1/6/2026,5,5,33,2026-01-06T09:17:26.344Z,695cd3279ff42b34eb94c66c,2026-01-06T09:17:27.392000,2026-01-06T09:17:27.392000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69079125de5cf20cb23dbb42,1/6/2026,6,2,37,2026-01-06T09:17:20.776Z,695cd321cc16a43f6dc83fef,2026-01-06T09:17:21.838000,2026-01-06T09:17:21.838000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,690791231130232c6f24a8b1,1/6/2026,5,5,33,2026-01-06T09:17:14.062Z,695cd31b974c5c1089c56202,2026-01-06T09:17:15.109000,2026-01-06T09:17:15.109000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695cd1b61c2f72d78f0598fc,1/6/2026,2,6,13,2026-01-06T09:17:10.213Z,695cd3161161b35496a6ed83,2026-01-06T09:17:10.167000,2026-01-06T09:17:10.167000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593dc0eac6a120dc6e88a1,1/6/2026,6,3,38,2026-01-06T09:16:59.354Z,695cd30cb30a16c03464c909,2026-01-06T09:17:00.497000,2026-01-06T09:17:00.497000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69079122e0cd0242cebd60cf,1/6/2026,5,2,30,2026-01-06T09:16:54.772Z,695cd307a466176a51f7faee,2026-01-06T09:16:55.854000,2026-01-06T09:16:55.854000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593db9785c2ed83c8cbea7,1/6/2026,6,2,37,2026-01-06T09:16:47.958Z,695cd2fae93020937bb3dd64,2026-01-06T09:16:42.686000,2026-01-06T09:16:49.855000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,690791237f24aa1ecd5429a9,1/6/2026,6,2,37,2026-01-06T09:16:34.719Z,695cd2f399945840d8614d94,2026-01-06T09:16:35.763000,2026-01-06T09:16:35.763000,anonymous,anonymous,FALSE
7372d8df-8801-4122-acd5-a879fc9db86b,69593db392815610917874fb,1/6/2026,4,7,28,2026-01-06T09:16:24.205Z,695cd2e9974c5c1089c561e9,2026-01-06T09:16:25.272000,2026-01-06T09:16:25.272000,anonymous,anonymous,FALSE
cdecce63-879c-40b2-b10f-9c7fa53bd875,695cccb76859440ace1ef871,1/6/2026,1,7,7,2026-01-06T09:16:12.291Z,695cd2dccb9363780033c2ea,2026-01-06T09:16:12.494000,2026-01-06T09:16:12.494000,anonymous,anonymous,FALSE
